0,1,2,3,4,5
PUNJAB,2004,Matriculate/Secondary,104,30,134
PUNJAB,2004,Hr. Secondary/Intermediate/Pre-Universit,21,16,37
PUNJAB,2004,Diploma,7,5,12
PUNJAB,2004,Graduate,6,1,7
PUNJAB,2004,Post Graduate and Above,84,7,91
PUNJAB,2004,Total,516,129,645
PUNJAB,2005,No Education,138,31,169
PUNJAB,2005,Primary,49,11,60
PUNJAB,2005,Middle,76,21,97
PUNJAB,2005,Matriculate/Secondary,120,30,150
PUNJAB,2005,Hr. Secondary/Intermediate/Pre-Universit,26,10,36
PUNJAB,2005,Diploma,10,1,11
PUNJAB,2005,Graduate,4,1,5
PUNJAB,2005,Post Graduate and Above,59,1,60
PUNJAB,2005,Total,482,106,588
PUNJAB,2006,No Education,210,56,266
PUNJAB,2006,Primary,75,19,94
PUNJAB,2006,Middle,83,25,108
PUNJAB,2006,Matriculate/Secondary,180,51,231
PUNJAB,2006,Hr. Secondary/Intermediate/Pre-Universit,36,7,43
PUNJAB,2006,Diploma,4,1,5
PUNJAB,2006,Graduate,17,2,19
PUNJAB,2006,Post Graduate and Above,5,1,6
PUNJAB,2006,Total,610,162,772
PUNJAB,2007,No Education,248,63,311
PUNJAB,2007,Primary,62,36,98
PUNJAB,2007,Middle,93,47,140
PUNJAB,2007,Matriculate/Secondary,175,57,232
PUNJAB,2007,Hr. Secondary/Intermediate/Pre-Universit,39,6,45
PUNJAB,2007,Diploma,8,2,10
PUNJAB,2007,Graduate,5,1,6
PUNJAB,2007,Post Graduate and Above,2,3,5
PUNJAB,2007,Total,632,215,847
PUNJAB,2008,No Education,213,65,278
PUNJAB,2008,Primary,91,31,122
PUNJAB,2008,Middle,107,39,146
PUNJAB,2008,Matriculate/Secondary,174,55,229
PUNJAB,2008,Hr. Secondary/Intermediate/Pre-Universit,34,26,60
PUNJAB,2008,Diploma,7,2,9
PUNJAB,2008,Graduate,11,5,16
PUNJAB,2008,Post Graduate and Above,6,3,9
PUNJAB,2008,Total,643,226,869
PUNJAB,2009,No Education,238,48,286
PUNJAB,2009,Primary,85,20,105
PUNJAB,2009,Middle,99,36,135
PUNJAB,2009,Matriculate/Secondary,150,64,214
PUNJAB,2009,Hr. Secondary/Intermediate/Pre-Universit,39,29,68
PUNJAB,2009,Diploma,10,6,16
PUNJAB,2009,Graduate,10,7,17
PUNJAB,2009,Post Graduate and Above,4,2,6
PUNJAB,2009,Total,635,212,847
PUNJAB,2010,No Education,252,55,307
PUNJAB,2010,Primary,98,20,118
PUNJAB,2010,Middle,113,40,153
PUNJAB,2010,Matriculate/Secondary,166,54,220
PUNJAB,2010,Hr. Secondary/Intermediate/Pre-Universit,66,21,87
PUNJAB,2010,Diploma,9,5,14
PUNJAB,2010,Graduate,14,5,19
PUNJAB,2010,Post Graduate and Above,1,1,2
PUNJAB,2010,Total,719,201,920
PUNJAB,2011,No Education,273,46,319
PUNJAB,2011,Primary,66,39,105
PUNJAB,2011,Middle,127,36,163
PUNJAB,2011,Matriculate/Secondary,208,63,271
PUNJAB,2011,Hr. Secondary/Intermediate/Pre-Universit,73,23,96
PUNJAB,2011,Diploma,2,1,3
PUNJAB,2011,Graduate,6,2,8
PUNJAB,2011,Post Graduate and Above,0,1,1
PUNJAB,2011,Total,755,211,966
PUNJAB,2012,No Education,291,57,348
PUNJAB,2012,Primary,96,51,147
PUNJAB,2012,Middle,126,21,147
PUNJAB,2012,Matriculate/Secondary,184,86,270
PUNJAB,2012,Hr. Secondary/Intermediate/Pre-Universit,74,19,93
PUNJAB,2012,Diploma,6,3,9
PUNJAB,2012,Graduate,7,9,16
PUNJAB,2012,Post Graduate and Above,0,0,0
PUNJAB,2012,Total,784,246,1030
RAJASTHAN,2001,No Education,357,472,829
RAJASTHAN,2001,Primary,548,374,922
RAJASTHAN,2001,Middle,449,156,605
RAJASTHAN,2001,Matriculate/Secondary,387,151,538
RAJASTHAN,2001,Hr. Secondary/Intermediate/Pre-Universit,143,59,202
RAJASTHAN,2001,Diploma,20,6,26
RAJASTHAN,2001,Graduate,36,14,50
RAJASTHAN,2001,Post Graduate and Above,19,4,23
RAJASTHAN,2001,Total,1959,1236,3195
RAJASTHAN,2002,No Education,403,403,806
RAJASTHAN,2002,Primary,556,353,909
RAJASTHAN,2002,Middle,498,180,678
RAJASTHAN,2002,Matriculate/Secondary,374,120,494
RAJASTHAN,2002,Hr. Secondary/Intermediate/Pre-Universit,153,70,223
RAJASTHAN,2002,Diploma,20,8,28
RAJASTHAN,2002,Graduate,57,16,73
RAJASTHAN,2002,Post Graduate and Above,31,6,37
RAJASTHAN,2002,Total,2092,1156,3248
RAJASTHAN,2003,No Education,569,488,1057
RAJASTHAN,2003,Primary,681,401,1082
RAJASTHAN,2003,Middle,453,209,662
RAJASTHAN,2003,Matriculate/Secondary,457,110,567
RAJASTHAN,2003,Hr. Secondary/Intermediate/Pre-Universit,132,44,176
RAJASTHAN,2003,Diploma,26,2,28
RAJASTHAN,2003,Graduate,52,15,67
RAJASTHAN,2003,Post Graduate and Above,19,3,22
RAJASTHAN,2003,Total,2389,1272,3661
RAJASTHAN,2004,No Education,504,464,968
RAJASTHAN,2004,Primary,681,375,1056
RAJASTHAN,2004,Middle,571,188,759
RAJASTHAN,2004,Matriculate/Secondary,532,132,664
RAJASTHAN,2004,Hr. Secondary/Intermediate/Pre-Universit,116,47,163
RAJASTHAN,2004,Diploma,11,17,28
RAJASTHAN,2004,Graduate,54,14,68
RAJASTHAN,2004,Post Graduate and Above,17,2,19
RAJASTHAN,2004,Total,2486,1239,3725
RAJASTHAN,2005,No Education,675,567,1242
RAJASTHAN,2005,Primary,616,317,933
RAJASTHAN,2005,Middle,550,212,762
RAJASTHAN,2005,Matriculate/Secondary,753,160,913
RAJASTHAN,2005,Hr. Secondary/Intermediate/Pre-Universit,180,40,220
RAJASTHAN,2005,Diploma,36,9,45
RAJASTHAN,2005,Graduate,36,13,49
RAJASTHAN,2005,Post Graduate and Above,12,2,14
RAJASTHAN,2005,Total,2858,1320,4178
RAJASTHAN,2006,No Education,812,626,1438
RAJASTHAN,2006,Primary,841,398,1239
RAJASTHAN,2006,Middle,600,205,805
RAJASTHAN,2006,Matriculate/Secondary,412,84,496
RAJASTHAN,2006,Hr. Secondary/Intermediate/Pre-Universit,203,23,226
RAJASTHAN,2006,Diploma,12,3,15
RAJASTHAN,2006,Graduate,24,10,34
RAJASTHAN,2006,Post Graduate and Above,6,4,10
RAJASTHAN,2006,Total,2910,1353,4263
RAJASTHAN,2007,No Education,709,514,1223
RAJASTHAN,2007,Primary,687,312,999
RAJASTHAN,2007,Middle,632,185,817
RAJASTHAN,2007,Matriculate/Secondary,646,152,798
RAJASTHAN,2007,Hr. Secondary/Intermediate/Pre-Universit,411,79,490
RAJASTHAN,2007,Diploma,11,3,14
RAJASTHAN,2007,Graduate,48,34,82
RAJASTHAN,2007,Post Graduate and Above,10,4,14
RAJASTHAN,2007,Total,3154,1283,4437
RAJASTHAN,2008,No Education,876,647,1523
RAJASTHAN,2008,Primary,759,303,1062
RAJASTHAN,2008,Middle,669,251,920
RAJASTHAN,2008,Matriculate/Secondary,736,192,928
RAJASTHAN,2008,Hr. Secondary/Intermediate/Pre-Universit,479,123,602
RAJASTHAN,2008,Diploma,10,5,15
RAJASTHAN,2008,Graduate,61,34,95
RAJASTHAN,2008,Post Graduate and Above,12,9,21
RAJASTHAN,2008,Total,3602,1564,5166
RAJASTHAN,2009,No Education,860,619,1479
RAJASTHAN,2009,Primary,776,362,1138
RAJASTHAN,2009,Middle,628,220,848
RAJASTHAN,2009,Matriculate/Secondary,824,209,1033
RAJASTHAN,2009,Hr. Secondary/Intermediate/Pre-Universit,341,99,440
RAJASTHAN,2009,Diploma,14,5,19
RAJASTHAN,2009,Graduate,55,32,87
RAJASTHAN,2009,Post Graduate and Above,13,8,21
RAJASTHAN,2009,Total,3511,1554,5065
RAJASTHAN,2010,No Education,856,607,1463
RAJASTHAN,2010,Primary,775,373,1148
RAJASTHAN,2010,Middle,645,254,899
RAJASTHAN,2010,Matriculate/Secondary,682,177,859
RAJASTHAN,2010,Hr. Secondary/Intermediate/Pre-Universit,259,73,332
RAJASTHAN,2010,Diploma,37,17,54
RAJASTHAN,2010,Graduate,83,39,122
RAJASTHAN,2010,Post Graduate and Above,28,15,43
RAJASTHAN,2010,Total,3365,1555,4920
RAJASTHAN,2011,No Education,626,458,1084
RAJASTHAN,2011,Primary,687,321,1008
RAJASTHAN,2011,Middle,705,249,954
RAJASTHAN,2011,Matriculate/Secondary,596,167,763
RAJASTHAN,2011,Hr. Secondary/Intermediate/Pre-Universit,235,83,318
RAJASTHAN,2011,Diploma,56,17,73
RAJASTHAN,2011,Graduate,87,31,118
RAJASTHAN,2011,Post Graduate and Above,24,6,30
RAJASTHAN,2011,Total,3016,1332,4348
RAJASTHAN,2012,No Education,868,673,1541
RAJASTHAN,2012,Primary,618,323,941
RAJASTHAN,2012,Middle,625,237,862
RAJASTHAN,2012,Matriculate/Secondary,702,192,894
RAJASTHAN,2012,Hr. Secondary/Intermediate/Pre-Universit,266,95,361
RAJASTHAN,2012,Diploma,37,7,44
RAJASTHAN,2012,Graduate,90,58,148
RAJASTHAN,2012,Post Graduate and Above,21,9,30
RAJASTHAN,2012,Total,3227,1594,4821
SIKKIM,2001,No Education,32,10,42
SIKKIM,2001,Primary,18,14,32
SIKKIM,2001,Middle,7,4,11
SIKKIM,2001,Matriculate/Secondary,1,3,4
SIKKIM,2001,Hr. Secondary/Intermediate/Pre-Universit,4,1,5
SIKKIM,2001,Diploma,0,0,0
SIKKIM,2001,Graduate,0,0,0
SIKKIM,2001,Post Graduate and Above,0,0,0
SIKKIM,2001,Total,62,32,94
SIKKIM,2002,No Education,5,2,7
SIKKIM,2002,Primary,6,4,10
SIKKIM,2002,Middle,9,8,17
SIKKIM,2002,Matriculate/Secondary,15,8,23
SIKKIM,2002,Hr. Secondary/Intermediate/Pre-Universit,17,0,17
SIKKIM,2002,Diploma,0,0,0
SIKKIM,2002,Graduate,2,2,4
SIKKIM,2002,Post Graduate and Above,0,0,0
SIKKIM,2002,Total,54,24,78
SIKKIM,2003,No Education,23,11,34
SIKKIM,2003,Primary,28,19,47
SIKKIM,2003,Middle,12,7,19
SIKKIM,2003,Matriculate/Secondary,2,0,2
SIKKIM,2003,Hr. Secondary/Intermediate/Pre-Universit,1,0,1
SIKKIM,2003,Diploma,2,0,2
SIKKIM,2003,Graduate,0,0,0
SIKKIM,2003,Post Graduate and Above,0,0,0
SIKKIM,2003,Total,68,37,105
SIKKIM,2004,No Education,0,0,0
SIKKIM,2004,Primary,14,7,21
SIKKIM,2004,Middle,24,21,45
SIKKIM,2004,Matriculate/Secondary,11,14,25
SIKKIM,2004,Hr. Secondary/Intermediate/Pre-Universit,7,0,7
SIKKIM,2004,Diploma,0,0,0
SIKKIM,2004,Graduate,0,0,0
SIKKIM,2004,Post Graduate and Above,0,0,0
SIKKIM,2004,Total,56,42,98
SIKKIM,2005,No Education,26,12,38
SIKKIM,2005,Primary,21,19,40
SIKKIM,2005,Middle,10,8,18
SIKKIM,2005,Matriculate/Secondary,4,7,11
SIKKIM,2005,Hr. Secondary/Intermediate/Pre-Universit,1,1,2
SIKKIM,2005,Diploma,0,0,0
SIKKIM,2005,Graduate,0,0,0
SIKKIM,2005,Post Graduate and Above,0,0,0
SIKKIM,2005,Total,62,47,109
SIKKIM,2006,No Education,24,35,59
SIKKIM,2006,Primary,40,7,47
SIKKIM,2006,Middle,15,3,18
SIKKIM,2006,Matriculate/Secondary,17,2,19
SIKKIM,2006,Hr. Secondary/Intermediate/Pre-Universit,2,0,2
SIKKIM,2006,Diploma,0,0,0
SIKKIM,2006,Graduate,0,0,0
SIKKIM,2006,Post Graduate and Above,0,0,0
SIKKIM,2006,Total,98,47,145
SIKKIM,2007,No Education,36,21,57
SIKKIM,2007,Primary,20,6,26
SIKKIM,2007,Middle,15,5,20
SIKKIM,2007,Matriculate/Secondary,4,3,7
SIKKIM,2007,Hr. Secondary/Intermediate/Pre-Universit,0,1,1
SIKKIM,2007,Diploma,4,2,6
SIKKIM,2007,Graduate,5,0,5
SIKKIM,2007,Post Graduate and Above,0,0,0
SIKKIM,2007,Total,84,38,122
SIKKIM,2008,No Education,80,12,92
SIKKIM,2008,Primary,55,40,95
SIKKIM,2008,Middle,32,12,44
SIKKIM,2008,Matriculate/Secondary,42,2,44
SIKKIM,2008,Hr. Secondary/Intermediate/Pre-Universit,4,5,9
SIKKIM,2008,Diploma,2,0,2
SIKKIM,2008,Graduate,1,0,1
SIKKIM,2008,Post Graduate and Above,0,0,0
SIKKIM,2008,Total,216,71,287
SIKKIM,2009,No Education,62,63,125
SIKKIM,2009,Primary,35,31,66
SIKKIM,2009,Middle,13,17,30
SIKKIM,2009,Matriculate/Secondary,9,5,14
SIKKIM,2009,Hr. Secondary/Intermediate/Pre-Universit,1,2,3
SIKKIM,2009,Diploma,1,0,1
SIKKIM,2009,Graduate,1,1,2
SIKKIM,2009,Post Graduate and Above,0,0,0
SIKKIM,2009,Total,122,119,241
SIKKIM,2010,No Education,51,9,60
SIKKIM,2010,Primary,82,11,93
SIKKIM,2010,Middle,53,7,60
SIKKIM,2010,Matriculate/Secondary,23,8,31
SIKKIM,2010,Hr. Secondary/Intermediate/Pre-Universit,11,3,14
SIKKIM,2010,Diploma,7,3,10
SIKKIM,2010,Graduate,5,2,7
SIKKIM,2010,Post Graduate and Above,3,2,5
SIKKIM,2010,Total,235,45,280
SIKKIM,2011,No Education,52,36,88
SIKKIM,2011,Primary,36,28,64
SIKKIM,2011,Middle,10,5,15
SIKKIM,2011,Matriculate/Secondary,2,4,6
SIKKIM,2011,Hr. Secondary/Intermediate/Pre-Universit,3,3,6
SIKKIM,2011,Diploma,2,0,2
SIKKIM,2011,Graduate,1,1,2
SIKKIM,2011,Post Graduate and Above,1,0,1
SIKKIM,2011,Total,107,77,184
SIKKIM,2012,No Education,5,5,10
SIKKIM,2012,Primary,25,15,40
SIKKIM,2012,Middle,7,25,32
SIKKIM,2012,Matriculate/Secondary,35,25,60
SIKKIM,2012,Hr. Secondary/Intermediate/Pre-Universit,14,9,23
SIKKIM,2012,Diploma,0,0,0
SIKKIM,2012,Graduate,3,3,6
SIKKIM,2012,Post Graduate and Above,7,3,10
SIKKIM,2012,Total,96,85,181
TAMIL NADU,2001,No Education,2388,1544,3932
TAMIL NADU,2001,Primary,1519,914,2433
TAMIL NADU,2001,Middle,1543,837,2380
TAMIL NADU,2001,Matriculate/Secondary,767,428,1195
TAMIL NADU,2001,Hr. Secondary/Intermediate/Pre-Universit,455,232,687
TAMIL NADU,2001,Diploma,172,71,243
TAMIL NADU,2001,Graduate,196,94,290
TAMIL NADU,2001,Post Graduate and Above,88,42,130
TAMIL NADU,2001,Total,7128,4162,11290
TAMIL NADU,2002,No Education,2214,1390,3604
TAMIL NADU,2002,Primary,1678,1040,2718
TAMIL NADU,2002,Middle,1466,840,2306
TAMIL NADU,2002,Matriculate/Secondary,754,497,1251
TAMIL NADU,2002,Hr. Secondary/Intermediate/Pre-Universit,554,343,897
TAMIL NADU,2002,Diploma,151,69,220
TAMIL NADU,2002,Graduate,137,56,193
TAMIL NADU,2002,Post Graduate and Above,29,26,55
TAMIL NADU,2002,Total,6983,4261,11244
TAMIL NADU,2003,No Education,1572,1158,2730
TAMIL NADU,2003,Primary,1769,1226,2995
TAMIL NADU,2003,Middle,1920,1210,3130
TAMIL NADU,2003,Matriculate/Secondary,909,514,1423
TAMIL NADU,2003,Hr. Secondary/Intermediate/Pre-Universit,609,364,973
TAMIL NADU,2003,Diploma,156,95,251
TAMIL NADU,2003,Graduate,160,87,247
TAMIL NADU,2003,Post Graduate and Above,59,64,123
TAMIL NADU,2003,Total,7154,4718,11872
TAMIL NADU,2004,No Education,2089,1226,3315
TAMIL NADU,2004,Primary,1588,1116,2704
TAMIL NADU,2004,Middle,1974,1318,3292
TAMIL NADU,2004,Matriculate/Secondary,1165,529,1694
TAMIL NADU,2004,Hr. Secondary/Intermediate/Pre-Universit,739,449,1188
TAMIL NADU,2004,Diploma,152,69,221
TAMIL NADU,2004,Graduate,188,152,340
TAMIL NADU,2004,Post Graduate and Above,51,34,85
TAMIL NADU,2004,Total,7946,4893,12839
TAMIL NADU,2005,No Education,1989,1201,3190
TAMIL NADU,2005,Primary,1498,1015,2513
TAMIL NADU,2005,Middle,1845,1214,3059
TAMIL NADU,2005,Matriculate/Secondary,1103,489,1592
TAMIL NADU,2005,Hr. Secondary/Intermediate/Pre-Universit,714,424,1138
TAMIL NADU,2005,Diploma,143,60,203
TAMIL NADU,2005,Graduate,174,142,316
TAMIL NADU,2005,Post Graduate and Above,41,24,65
TAMIL NADU,2005,Total,7507,4569,12076
TAMIL NADU,2006,No Education,1585,1160,2745
TAMIL NADU,2006,Primary,1619,1093,2712
TAMIL NADU,2006,Middle,1963,1366,3329
TAMIL NADU,2006,Matriculate/Secondary,1065,656,1721
TAMIL NADU,2006,Hr. Secondary/Intermediate/Pre-Universit,887,448,1335
TAMIL NADU,2006,Diploma,175,36,211
TAMIL NADU,2006,Graduate,190,102,292
TAMIL NADU,2006,Post Graduate and Above,25,11,36
TAMIL NADU,2006,Total,7509,4872,12381
TAMIL NADU,2007,No Education,1834,1219,3053
TAMIL NADU,2007,Primary,1873,1150,3023
TAMIL NADU,2007,Middle,2271,1437,3708
TAMIL NADU,2007,Matriculate/Secondary,1232,690,1922
TAMIL NADU,2007,Hr. Secondary/Intermediate/Pre-Universit,1026,471,1497
TAMIL NADU,2007,Diploma,202,38,240
TAMIL NADU,2007,Graduate,220,107,327
TAMIL NADU,2007,Post Graduate and Above,29,12,41
TAMIL NADU,2007,Total,8687,5124,13811
TAMIL NADU,2008,No Education,1909,1280,3189
TAMIL NADU,2008,Primary,1950,1208,3158
TAMIL NADU,2008,Middle,2364,1509,3873
TAMIL NADU,2008,Matriculate/Secondary,1282,725,2007
TAMIL NADU,2008,Hr. Secondary/Intermediate/Pre-Universit,1069,495,1564
TAMIL NADU,2008,Diploma,210,40,250
TAMIL NADU,2008,Graduate,229,112,341
TAMIL NADU,2008,Post Graduate and Above,30,13,43
TAMIL NADU,2008,Total,9043,5382,14425
TAMIL NADU,2009,No Education,1498,1117,2615
TAMIL NADU,2009,Primary,1781,941,2722
TAMIL NADU,2009,Middle,2478,1503,3981
TAMIL NADU,2009,Matriculate/Secondary,1696,981,2677
TAMIL NADU,2009,Hr. Secondary/Intermediate/Pre-Universit,872,594,1466
TAMIL NADU,2009,Diploma,169,83,252
TAMIL NADU,2009,Graduate,210,126,336
TAMIL NADU,2009,Post Graduate and Above,246,129,375
TAMIL NADU,2009,Total,8950,5474,14424
TAMIL NADU,2010,No Education,2045,1349,3394
TAMIL NADU,2010,Primary,2868,1308,4176
TAMIL NADU,2010,Middle,2685,1684,4369
TAMIL NADU,2010,Matriculate/Secondary,1362,830,2192
TAMIL NADU,2010,Hr. Secondary/Intermediate/Pre-Universit,1070,603,1673
TAMIL NADU,2010,Diploma,152,59,211
TAMIL NADU,2010,Graduate,291,133,424
TAMIL NADU,2010,Post Graduate and Above,79,43,122
TAMIL NADU,2010,Total,10552,6009,16561
TAMIL NADU,2011,No Education,2576,1346,3922
TAMIL NADU,2011,Primary,1900,1166,3066
TAMIL NADU,2011,Middle,2610,1436,4046
TAMIL NADU,2011,Matriculate/Secondary,1645,876,2521
TAMIL NADU,2011,Hr. Secondary/Intermediate/Pre-Universit,964,478,1442
TAMIL NADU,2011,Diploma,194,59,253
TAMIL NADU,2011,Graduate,296,245,541
TAMIL NADU,2011,Post Graduate and Above,97,75,172
TAMIL NADU,2011,Total,10282,5681,15963
TAMIL NADU,2012,No Education,2391,1419,3810
TAMIL NADU,2012,Primary,1527,1007,2534
TAMIL NADU,2012,Middle,2381,1326,3707
TAMIL NADU,2012,Matriculate/Secondary,1617,950,2567
TAMIL NADU,2012,Hr. Secondary/Intermediate/Pre-Universit,1643,741,2384
TAMIL NADU,2012,Diploma,468,325,793
TAMIL NADU,2012,Graduate,657,329,986
TAMIL NADU,2012,Post Graduate and Above,64,82,146
TAMIL NADU,2012,Total,10748,6179,16927
TRIPURA,2001,No Education,95,74,169
TRIPURA,2001,Primary,231,213,444
TRIPURA,2001,Middle,111,88,199
TRIPURA,2001,Matriculate/Secondary,15,13,28
TRIPURA,2001,Hr. Secondary/Intermediate/Pre-Universit,8,3,11
TRIPURA,2001,Diploma,0,0,0
TRIPURA,2001,Graduate,0,0,0
TRIPURA,2001,Post Graduate and Above,3,0,3
TRIPURA,2001,Total,463,391,854
TRIPURA,2002,No Education,126,110,236
TRIPURA,2002,Primary,168,93,261
TRIPURA,2002,Middle,136,64,200
TRIPURA,2002,Matriculate/Secondary,40,8,48
TRIPURA,2002,Hr. Secondary/Intermediate/Pre-Universit,17,7,24
TRIPURA,2002,Diploma,2,2,4
TRIPURA,2002,Graduate,4,1,5
TRIPURA,2002,Post Graduate and Above,0,1,1
TRIPURA,2002,Total,493,286,779
TRIPURA,2003,No Education,124,89,213
TRIPURA,2003,Primary,113,86,199
TRIPURA,2003,Middle,64,43,107
TRIPURA,2003,Matriculate/Secondary,137,87,224
TRIPURA,2003,Hr. Secondary/Intermediate/Pre-Universit,38,41,79
TRIPURA,2003,Diploma,2,2,4
TRIPURA,2003,Graduate,10,8,18
TRIPURA,2003,Post Graduate and Above,0,0,0
TRIPURA,2003,Total,488,356,844
TRIPURA,2004,No Education,46,52,98
TRIPURA,2004,Primary,138,107,245
TRIPURA,2004,Middle,132,99,231
TRIPURA,2004,Matriculate/Secondary,63,57,120
TRIPURA,2004,Hr. Secondary/Intermediate/Pre-Universit,35,15,50
TRIPURA,2004,Diploma,5,3,8
TRIPURA,2004,Graduate,5,3,8
TRIPURA,2004,Post Graduate and Above,9,1,10
TRIPURA,2004,Total,433,337,770
TRIPURA,2005,No Education,79,59,138
TRIPURA,2005,Primary,108,111,219
TRIPURA,2005,Middle,128,95,223
TRIPURA,2005,Matriculate/Secondary,60,34,94
TRIPURA,2005,Hr. Secondary/Intermediate/Pre-Universit,15,10,25
TRIPURA,2005,Diploma,5,1,6
TRIPURA,2005,Graduate,6,3,9
TRIPURA,2005,Post Graduate and Above,0,1,1
TRIPURA,2005,Total,401,314,715
TRIPURA,2006,No Education,95,79,174
TRIPURA,2006,Primary,125,97,222
TRIPURA,2006,Middle,98,97,195
TRIPURA,2006,Matriculate/Secondary,91,48,139
TRIPURA,2006,Hr. Secondary/Intermediate/Pre-Universit,17,16,33
TRIPURA,2006,Diploma,1,0,1
TRIPURA,2006,Graduate,1,0,1
TRIPURA,2006,Post Graduate and Above,0,0,0
TRIPURA,2006,Total,428,337,765
TRIPURA,2007,No Education,88,63,151
TRIPURA,2007,Primary,102,91,193
TRIPURA,2007,Middle,103,86,189
TRIPURA,2007,Matriculate/Secondary,87,39,126
TRIPURA,2007,Hr. Secondary/Intermediate/Pre-Universit,38,7,45
TRIPURA,2007,Diploma,1,0,1
TRIPURA,2007,Graduate,0,0,0
TRIPURA,2007,Post Graduate and Above,0,0,0
TRIPURA,2007,Total,419,286,705
TRIPURA,2008,No Education,24,19,43
TRIPURA,2008,Primary,125,66,191
TRIPURA,2008,Middle,184,116,300
TRIPURA,2008,Matriculate/Secondary,80,62,142
TRIPURA,2008,Hr. Secondary/Intermediate/Pre-Universit,28,24,52
TRIPURA,2008,Diploma,0,0,0
TRIPURA,2008,Graduate,0,23,23
TRIPURA,2008,Post Graduate and Above,1,0,1
TRIPURA,2008,Total,442,310,752
TRIPURA,2009,No Education,9,13,22
TRIPURA,2009,Primary,73,76,149
TRIPURA,2009,Middle,261,113,374
TRIPURA,2009,Matriculate/Secondary,97,65,162
TRIPURA,2009,Hr. Secondary/Intermediate/Pre-Universit,20,4,24
TRIPURA,2009,Diploma,0,0,0
TRIPURA,2009,Graduate,7,0,7
TRIPURA,2009,Post Graduate and Above,0,0,0
TRIPURA,2009,Total,467,271,738
TRIPURA,2010,No Education,13,19,32
TRIPURA,2010,Primary,87,89,176
TRIPURA,2010,Middle,259,111,370
TRIPURA,2010,Matriculate/Secondary,68,55,123
TRIPURA,2010,Hr. Secondary/Intermediate/Pre-Universit,7,2,9
TRIPURA,2010,Diploma,0,0,0
TRIPURA,2010,Graduate,7,8,15
TRIPURA,2010,Post Graduate and Above,0,0,0
TRIPURA,2010,Total,441,284,725
TRIPURA,2011,No Education,6,5,11
TRIPURA,2011,Primary,105,58,163
TRIPURA,2011,Middle,268,138,406
TRIPURA,2011,Matriculate/Secondary,47,35,82
TRIPURA,2011,Hr. Secondary/Intermediate/Pre-Universit,20,20,40
TRIPURA,2011,Diploma,0,0,0
TRIPURA,2011,Graduate,1,0,1
TRIPURA,2011,Post Graduate and Above,0,0,0
TRIPURA,2011,Total,447,256,703
TRIPURA,2012,No Education,9,6,15
TRIPURA,2012,Primary,172,83,255
TRIPURA,2012,Middle,277,125,402
TRIPURA,2012,Matriculate/Secondary,81,49,130
TRIPURA,2012,Hr. Secondary/Intermediate/Pre-Universit,20,21,41
TRIPURA,2012,Diploma,1,0,1
TRIPURA,2012,Graduate,0,0,0
TRIPURA,2012,Post Graduate and Above,0,0,0
TRIPURA,2012,Total,560,284,844
UTTAR PRADESH,2001,No Education,359,347,706
UTTAR PRADESH,2001,Primary,310,450,760
UTTAR PRADESH,2001,Middle,380,449,829
UTTAR PRADESH,2001,Matriculate/Secondary,393,280,673
UTTAR PRADESH,2001,Hr. Secondary/Intermediate/Pre-Universit,259,144,403
UTTAR PRADESH,2001,Diploma,12,4,16
UTTAR PRADESH,2001,Graduate,75,38,113
UTTAR PRADESH,2001,Post Graduate and Above,13,3,16
UTTAR PRADESH,2001,Total,1801,1715,3516
UTTAR PRADESH,2002,No Education,543,581,1124
UTTAR PRADESH,2002,Primary,475,475,950
UTTAR PRADESH,2002,Middle,431,387,818
UTTAR PRADESH,2002,Matriculate/Secondary,533,272,805
UTTAR PRADESH,2002,Hr. Secondary/Intermediate/Pre-Universit,241,163,404
UTTAR PRADESH,2002,Diploma,24,4,28
UTTAR PRADESH,2002,Graduate,60,41,101
UTTAR PRADESH,2002,Post Graduate and Above,19,1,20
UTTAR PRADESH,2002,Total,2326,1924,4250
UTTAR PRADESH,2003,No Education,458,578,1036
UTTAR PRADESH,2003,Primary,359,328,687
UTTAR PRADESH,2003,Middle,364,306,670
UTTAR PRADESH,2003,Matriculate/Secondary,360,260,620
UTTAR PRADESH,2003,Hr. Secondary/Intermediate/Pre-Universit,325,148,473
UTTAR PRADESH,2003,Diploma,25,16,41
UTTAR PRADESH,2003,Graduate,80,36,116
UTTAR PRADESH,2003,Post Graduate and Above,16,4,20
UTTAR PRADESH,2003,Total,1987,1676,3663
UTTAR PRADESH,2004,No Education,374,404,778
UTTAR PRADESH,2004,Primary,410,354,764
UTTAR PRADESH,2004,Middle,297,351,648
UTTAR PRADESH,2004,Matriculate/Secondary,479,275,754
UTTAR PRADESH,2004,Hr. Secondary/Intermediate/Pre-Universit,281,222,503
UTTAR PRADESH,2004,Diploma,35,31,66
UTTAR PRADESH,2004,Graduate,61,37,98
UTTAR PRADESH,2004,Post Graduate and Above,17,9,26
UTTAR PRADESH,2004,Total,1954,1683,3637
UTTAR PRADESH,2005,No Education,384,515,899
UTTAR PRADESH,2005,Primary,412,517,929
UTTAR PRADESH,2005,Middle,312,256,568
UTTAR PRADESH,2005,Matriculate/Secondary,403,189,592
UTTAR PRADESH,2005,Hr. Secondary/Intermediate/Pre-Universit,180,158,338
UTTAR PRADESH,2005,Diploma,22,8,30
UTTAR PRADESH,2005,Graduate,48,26,74
UTTAR PRADESH,2005,Post Graduate and Above,11,8,19
