0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ANDHRA PRADESH,2010,Ideological Causes/Hero Worshipping,0,12,7,1,0,20,0,10,7,3,0,20,40
ANDHRA PRADESH,2010,Illegitimate Pregnancy,0,0,0,0,0,0,0,8,4,0,0,12,12
ANDHRA PRADESH,2010,Love Affairs,0,203,25,1,0,229,2,109,12,0,0,123,352
ANDHRA PRADESH,2010,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,2,0,0,0,2,2
ANDHRA PRADESH,2010,Poverty,0,287,478,381,98,1244,2,144,102,33,8,289,1533
ANDHRA PRADESH,2010,Professional/Career Problem,0,43,38,17,5,103,0,8,5,1,0,14,117
ANDHRA PRADESH,2010,Property Dispute,0,43,55,27,2,127,0,6,14,6,1,27,154
ANDHRA PRADESH,2010,Unemployment,0,87,53,4,0,144,0,26,15,2,0,43,187
ANDHRA PRADESH,2010,Causes Not known,29,423,516,262,106,1336,39,143,153,62,29,426,1762
ANDHRA PRADESH,2010,Other Causes (Please Specity),23,509,610,413,122,1677,24,260,308,95,72,759,2436
ANDHRA PRADESH,2010,Total,95,3530,3862,2566,894,10947,130,2145,1572,678,429,4954,15901
ANDHRA PRADESH,2010,Total Illness,28,841,917,830,435,3051,44,648,512,337,253,1794,4845
ANDHRA PRADESH,2011,Bankruptcy or Sudden change in Economic,0,165,388,337,104,994,1,40,64,11,4,120,1114
ANDHRA PRADESH,2011,Suspected/Illicit Relation,0,19,28,3,0,50,2,62,15,3,0,82,132
ANDHRA PRADESH,2011,Cancellation/Non-Settlement of Marriage,0,69,17,0,0,86,0,33,14,0,0,47,133
ANDHRA PRADESH,2011,Not having Children(Barrenness/Impotency,0,8,15,1,0,24,0,26,25,9,0,60,84
ANDHRA PRADESH,2011,Illness (Aids/STD),0,6,32,10,3,51,0,4,9,5,0,18,69
ANDHRA PRADESH,2011,Cancer,0,4,11,14,3,32,0,0,4,11,6,21,53
ANDHRA PRADESH,2011,Paralysis,0,4,15,10,23,52,0,5,7,2,3,17,69
ANDHRA PRADESH,2011,Insanity/Mental Illness,8,173,200,135,141,657,10,140,108,108,40,406,1063
ANDHRA PRADESH,2011,Other Prolonged Illness,20,445,529,526,225,1745,20,516,318,185,116,1155,2900
ANDHRA PRADESH,2011,Death of Dear Person,0,1,9,5,1,16,3,11,2,8,5,29,45
ANDHRA PRADESH,2011,Dowry Dispute,0,21,42,9,1,73,0,201,151,5,0,357,430
ANDHRA PRADESH,2011,Divorce,0,20,11,6,0,37,0,7,17,0,0,24,61
ANDHRA PRADESH,2011,Drug Abuse/Addiction,3,35,48,21,8,115,0,5,3,1,2,11,126
ANDHRA PRADESH,2011,Failure in Examination,2,86,0,0,0,88,12,79,2,0,0,93,181
ANDHRA PRADESH,2011,Fall in Social Reputation,0,10,20,6,0,36,0,3,0,3,0,6,42
ANDHRA PRADESH,2011,Family Problems,7,599,701,432,93,1832,17,470,288,130,42,947,2779
ANDHRA PRADESH,2011,Ideological Causes/Hero Worshipping,0,1,0,0,0,1,0,1,2,0,0,3,4
ANDHRA PRADESH,2011,Illegitimate Pregnancy,0,0,0,0,0,0,0,15,1,0,0,16,16
ANDHRA PRADESH,2011,Love Affairs,3,151,15,2,0,171,15,142,8,0,0,165,336
ANDHRA PRADESH,2011,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,1,2,1,0,0,4,4
ANDHRA PRADESH,2011,Poverty,12,200,402,284,53,951,5,102,119,63,12,301,1252
ANDHRA PRADESH,2011,Professional/Career Problem,0,14,25,30,8,77,0,7,4,0,0,11,88
ANDHRA PRADESH,2011,Property Dispute,0,24,39,71,9,143,0,7,33,0,2,42,185
ANDHRA PRADESH,2011,Unemployment,0,64,41,2,1,108,0,32,21,1,0,54,162
ANDHRA PRADESH,2011,Causes Not known,22,267,414,280,141,1124,22,121,149,65,38,395,1519
ANDHRA PRADESH,2011,Other Causes (Please Specity),35,442,549,526,105,1657,35,253,190,53,42,573,2230
ANDHRA PRADESH,2011,Total,112,2828,3551,2710,919,10120,143,2284,1555,663,312,4957,15077
ANDHRA PRADESH,2011,Total Illness,28,632,787,695,395,2537,30,665,446,311,165,1617,4154
ANDHRA PRADESH,2012,Bankruptcy or Sudden change in Economic,1,144,400,185,55,785,0,32,48,25,16,121,906
ANDHRA PRADESH,2012,Suspected/Illicit Relation,0,24,21,4,0,49,1,51,30,5,0,87,136
ANDHRA PRADESH,2012,Cancellation/Non-Settlement of Marriage,0,30,9,1,0,40,0,28,11,4,3,46,86
ANDHRA PRADESH,2012,Not having Children(Barrenness/Impotency,0,4,9,1,1,15,0,36,36,6,0,78,93
ANDHRA PRADESH,2012,Illness (Aids/STD),0,21,53,20,9,103,0,10,12,11,9,42,145
ANDHRA PRADESH,2012,Cancer,0,17,24,20,18,79,0,14,19,18,4,55,134
ANDHRA PRADESH,2012,Paralysis,0,1,44,30,45,120,0,3,17,15,7,42,162
ANDHRA PRADESH,2012,Insanity/Mental Illness,2,208,248,148,158,764,1,140,128,82,47,398,1162
ANDHRA PRADESH,2012,Other Prolonged Illness,8,330,441,476,228,1483,19,448,354,195,130,1146,2629
ANDHRA PRADESH,2012,Death of Dear Person,1,11,18,14,11,55,0,11,12,20,6,49,104
ANDHRA PRADESH,2012,Dowry Dispute,0,2,2,0,0,4,0,161,30,0,0,191,195
ANDHRA PRADESH,2012,Divorce,0,5,5,2,0,12,0,8,10,0,0,18,30
ANDHRA PRADESH,2012,Drug Abuse/Addiction,0,44,63,31,13,151,1,4,4,1,3,13,164
ANDHRA PRADESH,2012,Failure in Examination,8,75,10,0,0,93,11,62,2,0,0,75,168
ANDHRA PRADESH,2012,Fall in Social Reputation,1,15,34,14,4,68,2,11,9,7,1,30,98
ANDHRA PRADESH,2012,Family Problems,4,524,757,425,106,1816,18,385,287,117,28,835,2651
ANDHRA PRADESH,2012,Ideological Causes/Hero Worshipping,0,17,13,0,1,31,0,4,0,0,0,4,35
ANDHRA PRADESH,2012,Illegitimate Pregnancy,0,0,0,0,0,0,1,8,0,0,0,9,9
ANDHRA PRADESH,2012,Love Affairs,0,138,22,5,1,166,15,104,15,4,1,139,305
ANDHRA PRADESH,2012,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,6,20,8,2,0,36,36
ANDHRA PRADESH,2012,Poverty,2,198,340,277,60,877,0,66,82,61,10,219,1096
ANDHRA PRADESH,2012,Professional/Career Problem,0,10,32,23,3,68,0,11,5,2,0,18,86
ANDHRA PRADESH,2012,Property Dispute,0,27,70,74,14,185,0,23,47,15,3,88,273
ANDHRA PRADESH,2012,Unemployment,0,76,63,9,0,148,0,30,26,7,1,64,212
ANDHRA PRADESH,2012,Causes Not known,23,232,383,207,85,930,20,121,83,47,15,286,1216
ANDHRA PRADESH,2012,Other Causes (Please Specity),15,390,567,374,139,1485,48,255,191,86,42,622,2107
ANDHRA PRADESH,2012,Total,65,2543,3628,2340,951,9527,143,2046,1466,730,326,4711,14238
ANDHRA PRADESH,2012,Total Illness,10,577,810,694,458,2549,20,615,530,321,197,1683,4232
ARUNACHAL PRADESH,2001,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,4,0,0,0,4,4
ARUNACHAL PRADESH,2001,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,1,0,0,0,1,1
ARUNACHAL PRADESH,2001,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Insanity/Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Other Prolonged Illness,0,0,1,1,0,2,0,1,0,0,0,1,3
ARUNACHAL PRADESH,2001,Death of Dear Person,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Drug Abuse/Addiction,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Failure in Examination,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Family Problems,0,0,0,0,0,0,0,4,0,1,0,5,5
ARUNACHAL PRADESH,2001,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Love Affairs,0,1,0,0,0,1,0,2,0,0,0,2,3
ARUNACHAL PRADESH,2001,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Poverty,0,0,3,1,0,4,0,0,0,0,0,0,4
ARUNACHAL PRADESH,2001,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Unemployment,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Causes Not known,2,23,34,9,1,69,2,11,9,0,0,22,91
ARUNACHAL PRADESH,2001,Other Causes (Please Specity),0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,Total,2,24,38,11,1,76,2,23,9,1,0,35,111
ARUNACHAL PRADESH,2001,Total Illness,0,0,1,1,0,2,0,1,0,0,0,1,3
ARUNACHAL PRADESH,2002,Bankruptcy or Sudden change in Economic Status,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Suspected/Illicit Relation,0,0,0,0,0,0,0,1,0,0,0,1,1
ARUNACHAL PRADESH,2002,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Not having Children (Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Paralysis,0,0,1,0,0,1,0,0,0,0,0,0,1
ARUNACHAL PRADESH,2002,Insanity/Mental Illness,0,0,1,0,1,2,0,0,0,0,0,0,2
ARUNACHAL PRADESH,2002,Other Prolonged Illness,0,1,0,0,1,2,0,0,0,0,0,0,2
ARUNACHAL PRADESH,2002,Death of Dear Person,0,0,1,0,0,1,0,0,0,0,0,0,1
ARUNACHAL PRADESH,2002,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Drug Abuse/Addiction,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Failure in Examination,0,1,0,0,0,1,0,1,0,0,0,1,2
ARUNACHAL PRADESH,2002,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Family Problems,0,3,2,1,0,6,0,2,1,0,0,3,9
ARUNACHAL PRADESH,2002,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Love Affairs,0,1,0,0,0,1,0,2,0,0,0,2,3
ARUNACHAL PRADESH,2002,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Poverty,0,1,0,0,0,1,0,2,0,0,0,2,3
ARUNACHAL PRADESH,2002,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Unemployment,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Causes Not known,1,13,33,8,1,56,2,20,10,1,1,34,90
ARUNACHAL PRADESH,2002,Other Causes (Please Specity),0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,Total,1,20,38,9,3,71,2,28,11,1,1,43,114
ARUNACHAL PRADESH,2002,Total Illness,0,1,2,0,2,5,0,0,0,0,0,0,5
ARUNACHAL PRADESH,2003,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Insanity/Mental Illness,0,0,2,0,0,2,0,0,0,1,0,1,3
ARUNACHAL PRADESH,2003,Other Prolonged Illness,0,0,0,0,1,1,0,0,1,0,0,1,2
ARUNACHAL PRADESH,2003,Death of Dear Person,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Drug Abuse/Addiction,0,0,0,0,0,0,0,1,0,0,0,1,1
ARUNACHAL PRADESH,2003,Failure in Examination,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Family Problems,0,1,1,1,0,3,0,0,1,0,0,1,4
ARUNACHAL PRADESH,2003,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Love Affairs,0,0,0,0,0,0,0,2,0,0,0,2,2
ARUNACHAL PRADESH,2003,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Unemployment,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Causes Not known,3,10,23,11,1,48,1,11,8,1,0,21,69
ARUNACHAL PRADESH,2003,Other Causes (Please Specity),0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,Total,3,11,26,12,2,54,1,14,10,2,0,27,81
ARUNACHAL PRADESH,2003,Total Illness,0,0,2,0,1,3,0,0,1,1,0,2,5
ARUNACHAL PRADESH,2004,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Insanity/Mental Illness,0,0,0,0,0,0,0,1,0,0,0,1,1
ARUNACHAL PRADESH,2004,Other Prolonged Illness,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Death of Dear Person,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Drug Abuse/Addiction,0,0,1,0,0,1,0,0,0,0,0,0,1
ARUNACHAL PRADESH,2004,Failure in Examination,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Family Problems,0,0,0,0,0,0,0,0,2,0,0,2,2
ARUNACHAL PRADESH,2004,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Love Affairs,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Unemployment,0,0,0,0,0,0,0,0,2,0,0,2,2
ARUNACHAL PRADESH,2004,Causes Not known,1,18,23,6,0,48,4,12,9,0,0,25,73
ARUNACHAL PRADESH,2004,Other Causes (Please Specity),0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,Total,1,18,24,6,0,49,4,13,13,0,0,30,79
ARUNACHAL PRADESH,2004,Total Illness,0,0,0,0,0,0,0,1,0,0,0,1,1
ARUNACHAL PRADESH,2005,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,1,0,0,0,1,1
ARUNACHAL PRADESH,2005,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Insanity/Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Other Prolonged Illness,0,0,2,0,0,2,0,0,0,0,0,0,2
ARUNACHAL PRADESH,2005,Death of Dear Person,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Drug Abuse/Addiction,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Failure in Examination,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Fall in Social Reputation,0,0,0,0,0,0,0,1,0,0,0,1,1
ARUNACHAL PRADESH,2005,Family Problems,0,0,4,1,1,6,0,0,0,0,0,0,6
ARUNACHAL PRADESH,2005,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Love Affairs,0,0,0,0,0,0,0,1,0,0,0,1,1
ARUNACHAL PRADESH,2005,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Unemployment,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Causes Not known,0,13,22,3,3,41,0,7,9,1,1,18,59
ARUNACHAL PRADESH,2005,Other Causes (Please Specity),0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,Total,0,13,28,4,4,49,0,10,9,1,1,21,70
ARUNACHAL PRADESH,2005,Total Illness,0,0,2,0,0,2,0,0,0,0,0,0,2
ARUNACHAL PRADESH,2006,Bankruptcy or Sudden change in Economic,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Insanity/Mental Illness,0,0,0,0,0,0,0,0,0,1,0,1,1
ARUNACHAL PRADESH,2006,Other Prolonged Illness,0,0,1,0,0,1,0,0,0,0,0,0,1
ARUNACHAL PRADESH,2006,Death of Dear Person,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Drug Abuse/Addiction,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Failure in Examination,0,0,0,0,0,0,0,1,0,0,0,1,1
ARUNACHAL PRADESH,2006,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Family Problems,0,1,6,3,0,10,0,5,3,0,0,8,18
ARUNACHAL PRADESH,2006,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Love Affairs,0,2,0,0,0,2,0,1,0,0,0,1,3
ARUNACHAL PRADESH,2006,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Unemployment,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,Causes Not known,1,15,17,12,0,45,3,7,8,2,0,20,65
ARUNACHAL PRADESH,2006,Other Causes (Please Specity),0,10,21,6,1,38,0,1,1,0,0,2,40
ARUNACHAL PRADESH,2006,Total,1,28,45,21,1,96,3,15,12,3,0,33,129
ARUNACHAL PRADESH,2006,Total Illness,0,0,1,0,0,1,0,0,0,1,0,1,2
ARUNACHAL PRADESH,2007,Bankruptcy or Sudden change in Economic,0,0,0,1,0,1,0,0,0,0,0,0,1
ARUNACHAL PRADESH,2007,Suspected/Illicit Relation,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Cancellation/Non-Settlement of Marriage,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Not having Children(Barrenness/Impotency,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Illness (Aids/STD),0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Paralysis,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Insanity/Mental Illness,0,1,4,0,0,5,0,0,0,0,0,0,5
ARUNACHAL PRADESH,2007,Other Prolonged Illness,0,0,1,0,0,1,0,0,0,0,0,0,1
ARUNACHAL PRADESH,2007,Death of Dear Person,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Dowry Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Divorce,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Drug Abuse/Addiction,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Failure in Examination,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Fall in Social Reputation,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Family Problems,0,0,4,0,0,4,0,0,0,1,0,1,5
ARUNACHAL PRADESH,2007,Ideological Causes/Hero Worshipping,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Illegitimate Pregnancy,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Love Affairs,0,1,0,0,0,1,0,1,0,0,0,1,2
ARUNACHAL PRADESH,2007,"Physical Abuse (Rape,Incest Etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Poverty,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Professional/Career Problem,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Property Dispute,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,Unemployment,1,5,9,0,0,15,0,1,1,0,0,2,17
ARUNACHAL PRADESH,2007,Causes Not known,1,11,8,2,0,22,1,4,1,1,0,7,29
ARUNACHAL PRADESH,2007,Other Causes (Please Specity),0,21,18,7,3,49,4,8,8,0,0,20,69
ARUNACHAL PRADESH,2007,Total,2,39,44,10,3,98,5,14,10,2,0,31,129
